Clave,,,Descripción,,,,,Precio U.,Exis,Total 
SINSIN20699,,,RAYOS X PIERNA  2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN70702,,,RAYOS X PIERNA 4 POSICIONES,,,,,$855.00,0,$0.00
SINSIN83935,,,RAYOS X RODILLA 1 POSICION,,,,,$285.00,0,$0.00
SINSIN52364,,,RAYOS X RODILLA 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN26913,,,RAYOS X RODILLA AP COMP 3 POSICIONES,,,,,$665.00,0,$0.00
SINSIN94724,,,RAYOS X RODILLA AP COMP 4 POSICIONES,,,,,$855.00,0,$0.00
SINSIN69159,,,RAYOS X SENOS PARANASALES 1 POSICION,,,,,$285.00,0,$0.00
SINSIN17331,,,RAYOS X SENOS PARANASALES 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN62258,,,RAYOS X SENOS PARANASALES 3 POSICIONES,,,,,$665.00,0,$0.00
SINSIN67923,,,RAYOS X TELE DE TORAX 1 POSICION,,,,,$285.00,0,$0.00
SINSIN77673,,,RAYOS X TELE DE TORAX 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN83918,,,RAYOS X TOBILLO 1 POSICION,,,,,$285.00,0,$0.00
SINSIN55958,,,RAYOS X TOBILLO 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN55585,,,RAYOS X TOBILLO 4 POSICIONES,,,,,$855.00,0,$0.00
SINSIN16204,,,RAYOS X TORAX OSEO 2 POSICIONES,,,,,$522.00,0,$0.00
6682276,,,REACCIONES FEBRILES,,,,,$55.00,0,$0.00
RECAMBSONDA,,,RECAMBIO DE SONDA FOLEY,,,,,$98.55,0,$0.00
RECAMMSONDSINMAT,,,RECAMBIO DE SONDA S/MATERIAL,,,,,$200.00,0,$0.00
7.93889E+11,,,RECOLECTOR DESECHABLE ROJ 2.7,,,,,$36.47,0,$0.00
7.93889E+11,,,RECOLECTOR DESECHABLE ROJO RPBI,,,,,$151.58,10,"$1,515.80"
401151,,,REFLECTOR LED,,,,,$249.10,0,$0.00
4481,,,RELACION ALBUMINA / CREATININA,,,,,$460.00,0,$0.00
7.504E+12,,,REPELENTE DE INSECTOS Y MOSQUITOS 60ML,,,,,$31.29,0,$0.00
SERVICIO 63,,,REPORTE DE URGENCIA,,,,,$415.00,0,$0.00
6682278,,,RETICULOCITOS,,,,,$40.00,0,$0.00
RETICUEREXT,,,RETIRO DE CUERPO EXTRAÑO,,,,,$198.55,0,$0.00
SERVICIO 13,,,RETIRO DE DIU,,,,,$290.50,0,$0.00
SERVICIO 14,,,RETIRO DE IMPLANTE  1,,,,,$290.50,0,$0.00
SERVICIO 15,,,RETIRO DE IMPLANTE 2,,,,,$456.50,0,$0.00
RETIROPUO05,,,RETIRO DE PUNTOS 0-5,,,,,$10.03,0,$0.00
RETIROPU610,,,RETIRO DE PUNTOS 6-10,,,,,$15.20,0,$0.00
RETIROPUN11,,,RETIRO DE PUNTOS MAS DE 11,,,,,$20.36,0,$0.00
RETIROSONDA,,,RETIRO DE SONDA FOLEY,,,,,$16.26,0,$0.00
SERVICIO 22,,,RETIRO DE VERRUGA,,,,,$166.00,0,$0.00
RIÑONERA DE ADULTO,,,RIÑONERA DE ADULTO 800ML,,,,,$21.76,0,$0.00
RIÑONERA INFANTIL,,,RIÑONERA INFANTIL 350ML,,,,,$18.03,0,$0.00
110731,,,ROCKALETA,,,,,$0.00,0,$0.00
7.50101E+12,,,ROCKALETA,,,,,$6.50,0,$0.00
6682280,,,ROTAVIRUS,,,,,$140.00,0,$0.00
SABANA,,,SABANA DE CAJON DESECHABLE NO ESTERIL 120 X 220,,,,,$127.60,32,"$4,083.20"
SABANA PLANA,,,SABANA PLANA NO ESTERIL 1 X 2,,,,,$66.12,33,"$2,181.96"
7.50226E+12,,,SACCHAROMYCES BOULARDII ( PROBIOVER ) SOBRES 200MG,,,,,$40.00,0,$0.00
7.50226E+12,,,SACCHAROMYCES BOULARDII (PROBIOVER) CAPSULAS 355 MG,,,,,$51.57,15,$773.55
7.50226E+12,,,SACCHAROMYCES BOULARDII (PROBIOVER) PEDIATRICO 1G C/6 SOBRES,,,,,$59.52,0,$0.00
7.50156E+12,,,SALBUTAMOL ( ASSAL ) AEROSOL 20 MG,,,,,$24.16,0,$0.00
7.50221E+12,,,SALBUTAMOL ( FARMAREST) AEROSOL 100 MICROGRAMOS,,,,,$31.25,0,$0.00
7.50635E+12,,,SALBUTAMOL ( SOFAMIX ) SOLUCION P/NEBULIZAR 5 MG CON10ML,,,,,$30.96,2,$61.92
7.50602E+12,,,SALBUTAMOL (BRESALTEC)  SPRAY 100 UG,,,,,$41.18,0,$0.00
7.50135E+12,,,SALBUTAMOL(AMSA)SOLUCION P/NEBULIZAR 5MG/10ML,,,,,$35.29,0,$0.00
4238010,,,SELLO VENOSO,,,,,$13.26,150,"$1,989.00"
4.02268E+12,,,SELTZ 6.2G C/13 TAB EFERV LIM LIMON,,,,,$71.69,0,$0.00
7.50301E+12,,,SEMAGLUTIDA (RYBELSUS )TAB 3 MG C/10,,,,,$741.19,0,$0.00
7.50301E+12,,,SENOSIDOS A B (PRUGNEX) 12 MG / 50 MG,,,,,$37.70,0,$0.00
7.50113E+12,,,SENOSIDOS A Y B (LAXACAPS) CAP 12 MH/50 MG C/ 30,,,,,$52.87,0,$0.00
8.21998E+11,,,SENOSIDOS A-B ( SCHOEN ) TABLETAS 8.6MG C/20,,,,,$7.70,0,$0.00
7.50149E+12,,,SENOSIDOS A-B (KENER) TABLETAS 8.6 MG C/20,,,,,$11.29,0,$0.00
7.50222E+12,,,SENOSIDOS A-B (LAB ULTRA) 8.6 MG TABLETAS C/20,,,,,$12.36,0,$0.00
7.50222E+12,,,SENOSIDOS A-B C-MOTIL,,,,,$11.21,0,$0.00
SINSIN49133,,,SERIE ESOFAGOGRAMA,,,,,"$1,600.00",0,$0.00
SINSIN49464,,,SERIE GASTRODUODENAL,,,,,"$1,600.00",0,$0.00
7.50139E+12,,,SERRATIOPEPTIDASA ( DANZEN ) 10MG  C/10 TABLETAS,,,,,$316.16,0,$0.00
7.50135E+12,,,SERTRALINA ( AMSA ) TABLETA 50 MG,,,,,$25.48,0,$0.00
7.50225E+12,,,SERTRALINA ( TRAKOS ) TABLETA 50MG C/1,,,,,$21.39,0,$0.00
7.80083E+11,,,SERTRALINA (ALUPREX) CAPSULA  50 MG C/20 CAP,,,,,$26.90,0,$0.00
7.50156E+12,,,SERTRALINA (BIOTRADE) TABLETAS 50MG,,,,,$19.54,0,$0.00
7.50149E+12,,,SERTRALINA (SALINAKER) 50 MG C/14 CAPSULAS,,,,,$28.29,0,$0.00
7.50046E+12,,,SERTRALINA 50 MG CAP C/14,,,,,$16.55,0,$0.00
7.50955E+12,,,SERUM (GARNIER),,,,,$151.69,0,$0.00
SERVICIO 55,,,SERVICIO A EMPRESA,,,,,$10.00,0,$0.00
7.50223E+12,,,SILDENAFIL ( ACTIRAAM ) TABLETA 100 MG C/1,,,,,$11.81,0,$0.00
7.50223E+12,,,SILDENAFIL ( ACTIRAAM ) TABLETA 100 MG C/4,,,,,$19.33,0,$0.00
7.50223E+12,,,SILDENAFIL (ACTIRAAM)  TABLETAS 50MG C/10,,,,,$44.21,0,$0.00
7.50223E+12,,,SILDENAFIL (ACTIRAAM) TAB 50 MG,,,,,$5.67,0,$0.00
7.50223E+12,,,SILDENAFIL (ACTIRAAM) TABLETA 50 MG C/4,,,,,$11.38,0,$0.00
7.50103E+12,,,SIMILAC TOTAL COMFORT 820G,,,,,$300.00,0,$0.00
7.50136E+12,,,SIMPLEX TAB 30 TAB,,,,,$107.90,0,$0.00
7.50149E+12,,,SIMVASTATINA ( XANTEROK ) TABLETAS 20 MG C/30,,,,,$36.52,0,$0.00
7.50227E+12,,,SNICKERS MINIS,,,,,$7.00,0,$0.00
6682283,,,SODIO SERICO,,,,,$55.00,0,$0.00
7.50138E+12,,,SOL. HARTMAN 1000 ML,,,,,$17.00,0,$0.00
7.50301E+12,,,SOLUCIÓN ANTISÉPTICA ( MICRODACYN ) 240ML.,,,,,$294.59,0,$0.00
7.50225E+12,,,SOLUCION ANTISEPTICA (MICRIDACYN) 60ML,,,,,$100.04,0,$0.00
7.50105E+12,,,SOLUCION DESINFECTANTE ( DERMO QRIT ) 500 ML,,,,,$41.06,5,$205.30
SL05-12,,,SOLUCION DX 5% 500ML,,,,,$33.33,0,$0.00
SL05-24,,,SOLUCIÓN DX 50% 50 ML FLEXOVAL,,,,,$47.92,0,$0.00
7.50113E+12,,,SOLUCION DX-10% 500ML,,,,,$38.45,0,$0.00
75025014,,,SOLUCIÓN DX-5%  50 ML FLEXOVAL,,,,,$50.26,0,$0.00
7.50113E+12,,,SOLUCIÓN DX-5% GLUCOSA PISA 250ML,,,,,$24.32,0,$0.00
7.50227E+12,,,SOLUCION GLUCOSA  500ML DX- AL 5%,,,,,$59.27,0,$0.00
7.50105E+12,,,SOLUCION GLUCOSA (DEXTRALPHA) 5% INYECTABLE C/ 50 ML,,,,,$11.57,0,$0.00
7.50113E+12,,,SOLUCION GLUCOSA AL 5% (PISA) 500 ML,,,,,$32.56,0,$0.00
SINSIN53640,,,SOLUCION GLUCOSADO 5% 500ML,,,,,$24.72,0,$0.00
7.50105E+12,,,SOLUCION HARTMAN ( ALPHA ) 500 ML,,,,,$25.18,0,$0.00
7.50602E+12,,,SOLUCION HARTMAN 250 ML (DELMED),,,,,$21.84,0,$0.00
7.50105E+12,,,SOLUCION HARTMANN ( ALPHA ) 1000 ML,,,,,$26.18,0,$0.00
7.50113E+12,,,SOLUCION HARTMANN ( PISA ) 250 ML INY,,,,,$31.40,0,$0.00
7.50113E+12,,,SOLUCIÓN HARTMANN ( PISA ) 500ML,,,,,$41.13,0,$0.00
7.50602E+12,,,SOLUCION HARTMANN (DELMED) 1000 ML,,,,,$44.34,20,$886.80
7.50113E+12,,,SOLUCION HARTMANN (PISA) SOL INYECTABLE 1000 ML,,,,,$49.57,0,$0.00
7.50602E+12,,,SOLUCION HARTMANN 500 ML ( DELMED ) (BOLSA),,,,,$27.57,0,$0.00
SINSIN50323,,,SOLUCION HARTMANN 500ML,,,,,$30.72,0,$0.00
7.50105E+12,,,SOLUCION HARTMANN ALPHA 250ML,,,,,$14.02,51,$715.02
7.50135E+12,,,SOLUCION SUERO REHIDRATANTE JAMIACA 500ML (SOLURAL),,,,,$14.00,0,$0.00
7.50135E+12,,,SOLURAL COCO 500ML,,,,,$11.50,0,$0.00
7.50135E+12,,,SOLURAL COCO 500ML,,,,,$14.00,0,$0.00
7.50135E+12,,,SOLURAL DURAZNO 500ML,,,,,$13.94,0,$0.00
7.50135E+12,,,SOLURAL FRESA 500ML,,,,,$10.80,0,$0.00
7.50135E+12,,,SOLURAL FRESA 500ML,,,,,$14.00,0,$0.00
7.50135E+12,,,SOLURAL FRESA/KIWI 500ML,,,,,$14.00,0,$0.00
7.50135E+12,,,SOLURAL LIMA,,,,,$10.45,0,$0.00
7.50135E+12,,,SOLURAL LIMA / LIMON 500ML,,,,,$14.00,0,$0.00
7.50135E+12,,,SOLURAL MANZANA 500ML,,,,,$10.80,0,$0.00
7.50135E+12,,,SOLURAL MANZANA 500ML,,,,,$14.00,6,$84.00
7.50135E+12,,,SOLURAL MORA AZUL 500 ML,,,,,$14.00,0,$0.00
7.50135E+12,,,SOLURAL NARANJA/MANDARINA 500ML,,,,,$11.50,0,$0.00
7.50135E+12,,,SOLURAL NARANJA/MANDARINA 500ML,,,,,$14.00,2,$28.00
7.50135E+12,,,SOLURAL PED FRESA 300ML,,,,,$13.41,9,$120.69
7.50135E+12,,,SOLURAL PED MANZANA 300ML,,,,,$13.41,0,$0.00
7.50135E+12,,,SOLURAL PED UVA 300ML,,,,,$13.41,5,$67.05
7.50135E+12,,,SOLURAL PEDIATRICO UVA 500ML,,,,,$13.68,0,$0.00
7.50135E+11,,,SOLURAL UVA 500 ML,,,,,$13.68,12,$164.16
7.50135E+12,,,SOLURAL UVA 500ML,,,,,$14.00,-12,-$168.00
L211,,,SOMATOMEDINA C,,,,,$480.00,0,$0.00
7.50602E+12,,,SOND NELATON DE LATEX #14 (SENSIMEDICAL),,,,,$19.29,0,$0.00
7.50602E+12,,,SONDA FOLEY 16,,,,,$27.61,0,$0.00
7.50602E+12,,,SONDA FOLEY 18,,,,,$27.61,0,$0.00
SONDA FOLEY 18,,,SONDA FOLEY 18,,,,,$36.00,0,$0.00
7.50602E+12,,,SONDA FOLEY 20,,,,,$27.61,10,$276.10
7.50602E+12,,,SONDA NELATON DE LATEX #16 (SENSIMEDICAL),,,,,$19.55,0,$0.00
7.50221E+12,,,SUBSALICILATO DE BISMUTO ( LOEFFLER ) SUSPENSION 1.750G C/1,,,,,$30.00,0,$0.00
7.50223E+12,,,SUCRALFATO ( ALOMOON ) TAB 1G. C/40,,,,,$52.35,4,$209.40
7.50147E+12,,,SUCRALFATO ( DISCRAL ) TABLETAS 1G C/40,,,,,$59.41,0,$0.00
7.50222E+12,,,SUCRALFATO ( ULTRA ) TABLETAS 1 GR,,,,,$80.46,0,$0.00
7.503E+12,,,SUCRALFATO (ALIVOATO) TAB 1 GR C/40,,,,,$40.23,0,$0.00
6.5024E+11,,,SUEROX 8 IONES ALOE VERA-LYCHEE,,,,,$18.90,0,$0.00
6.5024E+11,,,SUEROX 8 IONES FRESA-KIWI,,,,,$18.90,0,$0.00
6.5024E+11,,,SUEROX 8 IONES LIMA-LIMON,,,,,$16.48,0,$0.00
6.5024E+11,,,SUEROX 8 IONES MANZANA,,,,,$18.90,0,$0.00
6.5024E+11,,,SUEROX 8 IONES MORA AZUL- HIERBABUENA,,,,,$18.90,0,$0.00
6.5024E+11,,,SUEROX 8 IONES NARANJA-MANDARINA,,,,,$18.90,0,$0.00
6.5024E+11,,,SUEROX 8 IONES UVA,,,,,$18.90,0,$0.00
6.5024E+11,,,SUEROX EXPLORERS DURAZNO,,,,,$14.60,0,$0.00
6.5024E+11,,,SUEROX EXPLORERS FRESA-KIWI,,,,,$14.60,0,$0.00
6.5024E+11,,,SUEROX EXPLORERS SABOR MANZANA,,,,,$12.87,0,$0.00
6.5024E+11,,,SUEROX EXPLORERS SABOR UVA,,,,,$13.86,0,$0.00
7.50221E+12,,,SULFADIAZINA 1% CREMA 28G (ARGEMOL),,,,,$32.00,0,$0.00
7.50184E+12,,,SULFADIAZINA DE PLATA (ARGENTAL) CREMA 1.0 %,,,,,$34.56,0,$0.00
7.503E+12,,,SULFAMETOXAZOL / TRIMETOPRIMA (BACTIVER) 200MG /40MG / 5ML C/ 120ML,,,,,$19.54,0,$0.00
75016944,,,SULINDACO ( CLISON ) TABLETA 200MG C/20,,,,,$52.96,0,$0.00
7.50147E+12,,,SULINDACO ( RENIDAC )   200MG C/CON 20 TABLETAS,,,,,$45.22,0,$0.00
7.503E+12,,,SULIZOL ( MACROGOL ) POLVO 105.00 GR C/4,,,,,$121.31,0,$0.00
7.50223E+12,,,SUMATRIPTAN ( FERMIG ) TABLETAS 100 MG  C/4,,,,,$87.24,0,$0.00
7.50223E+12,,,SUMATRIPTAN (FERMIG) TAB 50mg C/4,,,,,$32.29,0,$0.00
7.50223E+12,,,SUMATRIPTAN (FERMING) 100 MG C/ 2 TABS,,,,,$54.00,10,$540.00
7.80083E+11,,,SUMATRIPTAN (TEBEGRAN) TABLETA 100MG C/2,,,,,$51.72,0,$0.00
7.50223E+12,,,SUMATRIPTAN TAB 50MG,,,,,$43.56,0,$0.00
7.50224E+12,,,SUPLEMENTO ALIMENTICIO ( PAZ-OB ) CAPSULAS 0.850G C/30,,,,,$401.00,0,$0.00
7.50201E+12,,,SUPLEMENTO ALIMENTICIO (ANIMALIN C) 80 TABLETAS MASTICABLES DE 480MG C/U,,,,,$24.44,0,$0.00
7.50223E+12,,,SUPLEMENTO ALIMENTICIO (ROCAVIT PLATINUM) CAPS C/30,,,,,$119.24,5,$596.20
7.50301E+12,,,SUPLEMENTO ALIMENTICIO EN POLVO ( NATUREX ) MALTEADA CHOCOLATE 500G,,,,,$142.30,0,$0.00
7.50301E+12,,,SUPLEMENTO ALIMENTICIO EN POLVO ( PROTE FORTE ) MALTEADA FRESA 500G,,,,,$142.30,0,$0.00
7.50226E+12,,,SUPLEMENTO ALIMENTICIO TE VERDE ( CARBAOX ) CAPS 595MG C/60,,,,,$40.44,0,$0.00
7.14908E+11,,,SUPLEMENTO ALIMENTICIO VEGANO ( ALFALFA ) CAPS 620MG C/60,,,,,$145.13,0,$0.00
7.14908E+11,,,SUPLEMENTO ALIMENTICIO VEGANO ( BROCOLI ) CAP 620MG C/30,,,,,$76.02,0,$0.00
7.14908E+11,,,SUPLEMENTO ALIMENTICIO VEGANO ( KALE ) CAP 630MG C/30,,,,,$85.24,0,$0.00
SUTURACHICA,,,SUTURA CHICA 1-5 PUNTOS,,,,,$114.55,0,$0.00
SUTUTRAGRAN,,,SUTURA GRANDE MAS DE 11 PUNTOS,,,,,$119.71,0,$0.00
SUTURAMEDIA,,,SUTURA MEDIANA 6-10 PUNTOS,,,,,$119.71,0,$0.00
7.50126E+12,,,SUTURA NYLON 3-0 (MONOFILAMENTO),,,,,$51.94,0,$0.00
7.50014E+12,,,SUTURA NYLON 3-0 19MM,,,,,$49.36,0,$0.00
7.50014E+12,,,SUTURA NYLON 4-0,,,,,$70.00,0,$0.00
7.50157E+12,,,SUTURA NYLON 4-0 (AMERICAN SUTURE),,,,,$27.27,0,$0.00
7.50157E+12,,,SUTURA NYLON 5-0,,,,,$26.77,0,$0.00
2849,,,T3 Libre,,,,,$180.00,0,$0.00
284,,,T3Total,,,,,$180.00,0,$0.00
280,,,T4 LIBRE,,,,,$150.00,0,$0.00
T4Total02,,,T4 TOTAL,,,,,$190.00,0,$0.00
7.50162E+12,,,TAMARRICO,,,,,$1.00,0,$0.00
6.3413E+11,,,TAMBORINES,,,,,$0.45,0,$0.00
7.50223E+12,,,TAMSOLUSINA ( HIPEBE) CAPSULA 0.4 MH C/20,,,,,$36.86,0,$0.00
7.50221E+12,,,TAMSULOSINA  ( ALPHALOCK ) CAPSULA 0.4 MG C/20,,,,,$36.58,0,$0.00
7.50223E+12,,,TAMSULOSINA ( ALPHARMA ) CAP 0.4 MG C / 20,,,,,$34.48,0,$0.00
7.50221E+12,,,TAMSULOSINA ( AVIVIA ) CAPSULAS 0.4MG C/20,,,,,$45.73,0,$0.00
7.50223E+12,,,TAMSULOSINA ( FEDPROS ) CAPSULAS 0.4MG C/20,,,,,$43.41,0,$0.00
7.50102E+12,,,TAMSULOSINA (TATSOCAP) CAPSULAS 0.4 MG C/20,,,,,$34.45,0,$0.00
7.50305E+12,,,TAMSULOSINA 0.4 MG CAPSULA (AVIVIA),,,,,$45.73,0,$0.00
4.0019E+12,,,TEGADERM FILM,,,,,$8.61,0,$0.00
1.00707E+14,,,TEGADERM FLIM,,,,,$10.41,250,"$2,602.50"
7.50301E+12,,,TELA ADHESIVA (LOMAC) 2.5 CM X 1 MT,,,,,$9.57,0,$0.00
7.50105E+12,,,TELA ADHESIVA MICROPOROSA2.5 X 5 PROTEC,,,,,$12.27,0,$0.00
7.50105E+12,,,TELA ADHESIVA QUIRURGICA DE SEDA (PROTEC) 2.5CM X 10M,,,,,$38.86,0,$0.00
7.50135E+12,,,TELMISARTAN ( AMSA ) TAB 80 MG,,,,,$50.24,0,$0.00
7.50135E+12,,,TELMISARTAN ( AMSA ) TABLETA 40MG C/14,,,,,$42.47,0,$0.00
7.50108E+12,,,TELMISARTAN ( NATRAZIM ) 40 MG CAJA C/28,,,,,$50.50,0,$0.00
7.50108E+12,,,TELMISARTAN ( NATRAZIM ) TAB 40 MG C 14,,,,,$27.67,0,$0.00
7.50108E+12,,,TELMISARTAN ( NATRAZIM ) TABLETA 40 MG C/30,,,,,$49.39,0,$0.00
7.50135E+12,,,TELMISARTAN (AMSA) TABLETA 80 MG C/14,,,,,$24.83,0,$0.00
7.50135E+12,,,TELMISARTAN (AMSA) TABLETAS 40 MG,,,,,$31.03,0,$0.00
7.50108E+12,,,TELMISARTAN (NATRAZIM) TABLETAS 80 MG C/28,,,,,$55.17,0,$0.00
7.50108E+12,,,TELMISARTAN (NOVAG) TABLETAS 80 MG C/14,,,,,$29.41,0,$0.00
7.50135E+12,,,TELMISARTAN / HIDROCLOROTIAZIDA 80 MG / 12.5 MG,,,,,$63.31,0,$0.00
7.50135E+12,,,TELMISARTAN / HIDROCLOROTIAZIDA 80 MG / 25 MG TAB (AMSA),,,,,$108.00,0,$0.00
7.50201E+12,,,TENESCAN V ( CLOTRIMAZOL) CREMA 2 % C/100 G,,,,,$31.68,0,$0.00
7.50221E+12,,,TERBINAFINA ( ERBITRAX ) CREMA 1G/100G C/15,,,,,$22.53,5,$112.65
7.50221E+12,,,TERBINAFINA ( ERBITRAX-T ) CAPSULAS 250MG CON 28,,,,,$118.50,4,$474.00
7.80083E+11,,,TERBINAFINA ( HUDICLOR ) CREMA  1%,,,,,$22.47,0,$0.00
7.50221E+12,,,TERBINAFINA ( MEGAMED ) TAB 200mg,,,,,$54.69,0,$0.00
7.502E+12,,,TERBINAFINA ( RIXOBA ) 1% CREMA,,,,,$23.60,0,$0.00
7.503E+12,,,TERBINAFINA ( ZONCONAX ) SPRAY SOL 1% C/30ML,,,,,$31.06,0,$0.00
7.50223E+12,,,TERBINAFINA (ALPHARMA) SOLUCION FRASCO CON ATOMIZADOR 30 ML,,,,,$31.95,0,$0.00
7.50221E+12,,,TERBINAFINA (ERBITRAX) CREMA 1G/100G 30 MG,,,,,$28.83,0,$0.00
7.50221E+12,,,TERBINAFINA (ERBITRAX-T) TABLETA 250MG C/7,,,,,$60.92,0,$0.00
7.50221E+12,,,TERFHICID NITROFURANTOINA (100 MG) 40 CAP,,,,,$53.33,0,$0.00
4.719E+14,,,TERMOMETRO DIGITAL,,,,,$41.06,0,$0.00
7.50602E+12,,,TERMOMETRO DIGITAL,,,,,$73.82,0,$0.00
4.719E+12,,,TERMOMETRO DIGITAL (MICROLIFE),,,,,$54.45,5,$272.25
7.50602E+12,,,TERMOMETRO DIGITAL FLEXIBLE,,,,,$60.00,0,$0.00
4.719E+12,,,TERMOMETRO DIGITAL INFRAROJO (MICROLIFE),,,,,$605.74,0,$0.00
516,,,TERMOMETRO DIGITAL M,,,,,$64.93,0,$0.00
66822881,,,TESTOSTERONA LIBRE,,,,,$255.00,0,$0.00
6682287,,,TESTOSTERONA TOTAL,,,,,$255.00,0,$0.00
7.50147E+12,,,TIAMAZOL ( TIAROTEC ) TABLETAS 5 MG C/20,,,,,$33.43,0,$0.00
6682290,,,TIEMPO DE SANGRADO,,,,,$20.00,0,$0.00
1002,,,TIEMPO DE TROMBOPLASTINA PARCIAL ACTIVADA ( TTPa ),,,,,$130.00,0,$0.00
6682291,,,TIEMPO PARCIAL DE TROMBOPLASTINA (TTP),,,,,$75.00,0,$0.00
6682288,,,TIEMPOS DE COAGULACION,,,,,$145.00,0,$0.00
6682289,,,TIEMPOS DE PROTROMBINA (TP) INR,,,,,$75.00,0,$0.00
IM12-12,,,TIJERA LITAHUER 14,,,,,$125.28,0,$0.00
3009,,,TIJERA MAYO CURVA 23 CM HP,,,,,$320.79,0,$0.00
M12-63,,,TIJERA USO RUDO NEGRA HOME CARE,,,,,$47.50,0,$0.00
7.03885E+11,,,TILIKO,,,,,$1.60,0,$0.00
4.01563E+12,,,TIRA REACTIVA,,,,,$5.88,0,$0.00
7.50046E+12,,,TIRA REACTIVA ACTIVE,,,,,$4.12,0,$0.00
7.50046E+12,,,TIRA REACTIVA INSTAN,,,,,$5.24,100,$524.00
4.01563E+12,,,TIRA REACTIVA PERFORMA ACCU-CHECK,,,,,$5.27,100,$527.00
L291,,,TIROGLOBULINA,,,,,$260.00,0,$0.00
3.75064E+13,,,TOALLA INTERDOBLADA,,,,,$350.88,0,$0.00
7.50105E+12,,,TOALLITAS CON ALCOHOL  (PROTRC),,,,,$36.49,0,$0.00
7.80083E+11,,,TOBRAMICINA ( CONTYCOL ) SOLUCIÓN 0.3%,,,,,$23.60,0,$0.00
8400007087,,,TOBRAMICINA (LAB GRIN) SOLUCION  OFTALMICA 3.0 MG/ML C/15ML,,,,,$62.64,0,$0.00
75050740,,,TOBRAMICINA (OPKO) SOL. OFTALMICA 3MG/ML C/1 CON 15ML,,,,,$68.78,0,$0.00
8400005823,,,TOBRAMICINA / DEXAMETASONA (GRIN) GTS OFT 3MG-1MG/ML C/5ML,,,,,$51.78,0,$0.00
7.502E+12,,,TOBRAMICINA / DEXAMETASONA (SON'SSIMET) GTS OFTALMICAS 3.00 MG 1.00 MG / ML,,,,,$68.97,0,$0.00
75050795,,,TOBRAMICINA/DEXAMETASONA (OPKO) UNGUENTO OFTALMICO 3MG-1MG/G,,,,,$50.48,0,$0.00
7.503E+12,,,TOCOFERSOLAN ( REVITARE ) CAPS 400 MG C/30,,,,,$31.64,0,$0.00
7.50201E+12,,,TOLTERODINA (JANIA) TAB 2 MG,,,,,$70.00,0,$0.00
SERVICIO 8,,,TOMA DE BIOPSIA CHICA,,,,,$290.50,0,$0.00
SERVICIO 10,,,TOMA DE BIOPSIA GRANDE,,,,,$871.50,0,$0.00
SERVICIO 9,,,TOMA DE BIOPSIA MEDIANA,,,,,$456.50,0,$0.00
SINSIN47032,,,TOMOGRAFIA ABDOMEN COMPLETO,,,,,"$1,805.00",0,$0.00
SINSIN71768,,,TOMOGRAFIA ABDOMEN COMPLETO CON CONTRASTE,,,,,"$2,470.00",0,$0.00
SINSIN66158,,,TOMOGRAFIA ABDOMEN INFERIOR,,,,,"$1,377.50",0,$0.00
SINSIN87599,,,TOMOGRAFIA ABDOMEN INFERIOR CON CONTRASTE,,,,,"$2,280.00",0,$0.00
SINSIN14816,,,TOMOGRAFIA ABDOMEN SUPERIOR,,,,,"$1,377.50",0,$0.00
SERSAN49380,,,TOMOGRAFIA ABDOMEN SUPERIOR CON CONTRASTE,,,,,"$2,280.00",0,$0.00
SINSIN38628,,,TOMOGRAFIA ANTEBRAZO,,,,,"$1,377.50",0,$0.00
SINSIN18220,,,TOMOGRAFIA ANTEBRAZO CON CONTRASTE,,,,,"$2,280.00",0,$0.00
SERSAN87567,,,TOMOGRAFIA ARTICULACION TEMPOROMANDIBULAR,,,,,"$1,377.50",0,$0.00
SINSIN66212,,,TOMOGRAFIA ARTICULACION TEMPOROMANDIBULAR CON ,,,,,"$2,280.00",0,$0.00
,,,CONTRASTE,,,,,,,
SINSIN80837,,,TOMOGRAFIA BRAZO,,,,,"$1,377.50",0,$0.00
SERSAN98424,,,TOMOGRAFIA BRAZO CON CONTRASTE,,,,,"$2,280.00",0,$0.00
SINSIN21062,,,TOMOGRAFIA CADERA,,,,,"$1,377.50",0,$0.00
SERSAN74604,,,TOMOGRAFIA CADERA CON CONTRASTE,,,,,"$2,280.00",0,$0.00
SINSIN45904,,,TOMOGRAFIA CARA,,,,,"$1,377.50",0,$0.00
SINSIN22635,,,TOMOGRAFIA CARA CON CONTRASTE,,,,,"$2,280.00",0,$0.00
SINSIN86831,,,TOMOGRAFIA CODO,,,,,"$1,377.50",0,$0.00
SERSAN54763,,,TOMOGRAFIA CODO CON CONTRASTE,,,,,"$2,280.00",0,$0.00
SERSAN61014,,,TOMOGRAFIA COLON,,,,,"$1,377.50",0,$0.00
SERSAN60276,,,TOMOGRAFIA COLON CON CONTRASTE,,,,,"$2,280.00",0,$0.00
SINSIN82072,,,TOMOGRAFIA COLUMNA CERVICAL,,,,,"$1,377.50",0,$0.00
SERSAN33001,,,TOMOGRAFIA COLUMNA CERVICAL CON CONTRASTE,,,,,"$2,280.00",0,$0.00
